checkpoint_id,family_key,share_code,upload_info_id,known_at,effective_date,trigger_type,is_critical,source_document,generation_rule_version,normalization_version,manifest_revision,supersedes_checkpoint_id,revision_reason,disposition,decision_method,evidence_raw,evidence_normalized,evidence_location,clause_sha256,predecessor_checkpoint_id,fund_type,equity_min_pct,equity_max_pct,parser_version,reviewer_version,failure_reason,primary_root_cause,root_cause_evidence,secondary_flags,stratum_status,stratum_era,alias_codes,synthetic_checkpoint,exact_metadata_match,family_metadata_document_count,relevant_candidate_count,pre_checkpoint_candidate_count,pre_checkpoint_parsed_clause_count,first_candidate_document,first_candidate_known_at,trace_status,official_absence_established,current_section_status,report_code,report_name,current_section_error,current_parser_status,current_parser_reason,current_clause
c5def3631d6769f81871b2292ede16cee21062cb5d76e89dfb04a499d3d90376,中银基金管理有限公司|中银中国精选混合(LOF)-,163801,469616,2008-04-22,,SECTION_UNCOMPARABLE,True,163801_469616.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,中银中国精选混合型开放式证券投资基金（LOF）分红预告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
a70aa016481fb78f203645bfef97d4dc9e4836ff277fa91372a49bbb49e454b1,中银基金管理有限公司|中银中国精选混合(LOF)-,163801,469615,2008-04-25,,SECTION_UNCOMPARABLE,True,163801_469615.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,中银中国精选混合型开放式证券投资基金（LOF）2008年第一次分红公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
97ff2baf596f2519fc5a8df3b1b06acc6518e55145a73614e5840732af7bd1b8,中银基金管理有限公司|中银中国精选混合(LOF)-,163801,469644,2008-06-12,,SECTION_UNCOMPARABLE,True,163801_469644.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,中银基金管理有限公司关于旗下中银中国精选混合型开放式证券投资基金参与交通银行定投优惠活动的公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
f43c5f22946a15dcd75221cb18f53419e26af426d4e598bd6216665862bb20ab,中银基金管理有限公司|中银中国精选混合(LOF)-,163801,468559,2009-02-24,,SECTION_UNCOMPARABLE,True,163801_468559.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,中银基金管理有限公司关于旗下中银中国精选混合型开放式证券投资基金参加交通银行网上银行基金申购费率优惠调整的公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
dc91328f771f47cc39624a0f00a34c8db0d0f64fe39408548cf05d2c95a5b5ba,中银基金管理有限公司|中银中国精选混合(LOF)-,163801,468522,2009-05-23,,SECTION_UNCOMPARABLE,True,163801_468522.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,中银中国精选混合型开放式证券投资基金分红预告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
535e567ba976e19bec7c2507ada4f87ec3ffacee0ccbade02238db2471d48018,中银基金管理有限公司|中银中国精选混合(LOF)-,163801,468521,2009-05-25,,SECTION_UNCOMPARABLE,True,163801_468521.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,中银中国精选混合型开放式证券投资基金分红公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
68e968e90ef9e46072f9690fa192433f8335cb844e8f27893b637ee53d73b798,中银基金管理有限公司|中银中国精选混合(LOF)-,163801,468533,2009-08-01,,TRANSFORMATION,True,163801_468533.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,中银基金管理有限公司关于中银中国精选混合型开放式证券投资基金限制申购及转换转入业务的公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
ab966b91295360d34d2b859516dd8cba3d9f04509243d9fbc2f6b87eed4a8fbf,中银基金管理有限公司|中银中国精选混合(LOF)-,163801,468533,2009-08-01,,SECTION_UNCOMPARABLE,True,163801_468533.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,中银基金管理有限公司关于中银中国精选混合型开放式证券投资基金限制申购及转换转入业务的公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
3b91f0f2a569a9ee2e91fad0df13f1859e77557e4f2e9cbd3a482560ef601990,中银基金管理有限公司|中银中国精选混合(LOF)-,163801,468532,2009-08-15,,SECTION_UNCOMPARABLE,True,163801_468532.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,中银基金管理有限公司关于中银中国精选混合型开放式证券投资基金继续限制申购及转换转入业务的提示性公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
ce3f192443ac1b310fbba8e9c07b07a0020521595d16e70d4bc9107fa96a229f,中银基金管理有限公司|中银中国精选混合(LOF)-,163801,468532,2009-08-15,,TRANSFORMATION,True,163801_468532.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,中银基金管理有限公司关于中银中国精选混合型开放式证券投资基金继续限制申购及转换转入业务的提示性公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
3e2ba73d966207ad4dbfa6c6f647bcddbb5aab07aa9bb1d72a2b62945df8595d,中银基金管理有限公司|中银中国精选混合(LOF)-,163801,468554,2009-08-20,,TRANSFORMATION,True,163801_468554.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,中银基金管理有限公司关于恢复中银中国精选混合型开放式证券投资基金正常申购及转换转入业务的公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
98c0130f2552be4bcff64e0e0508c36172db983661aa16170cc1c4614761e2bf,中银基金管理有限公司|中银中国精选混合(LOF)-,163801,468554,2009-08-20,,SECTION_UNCOMPARABLE,True,163801_468554.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,中银基金管理有限公司关于恢复中银中国精选混合型开放式证券投资基金正常申购及转换转入业务的公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
c52411e86ea80133c88059f10b2fc129d9e727886ad10b22f6f54e151ec9d125,中银基金管理有限公司|中银中国精选混合(LOF)-,163801,468555,2009-08-24,,SECTION_UNCOMPARABLE,True,163801_468555.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,中银基金管理有限公司关于恢复中银中国精选混合型开放式证券投资基金正常申购及转换转入业务的提示性公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
ff75c4023053d145c841d046b3cc1781bf22ab01d75d644e65eda331a73690b0,中银基金管理有限公司|中银中国精选混合(LOF)-,163801,468555,2009-08-24,,TRANSFORMATION,True,163801_468555.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,中银基金管理有限公司关于恢复中银中国精选混合型开放式证券投资基金正常申购及转换转入业务的提示性公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
60f87df15167e0c4ccbd11303e57c5de785d00f0407dd4b99d146b0a1b13c1be,中银基金管理有限公司|中银中国精选混合(LOF)-,163801,468560,2009-12-31,,SECTION_UNCOMPARABLE,True,163801_468560.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,中银基金管理有限公司关于旗下中银中国精选混合型开放式证券投资基金继续参加交通银行网上银行基金申购费率优惠活动的公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
cacdbcebbcca5214e2692fc1339b4b064bf1567d9aa2138979bc11845ad98e04,中银基金管理有限公司|中银中国精选混合(LOF)-,163801,427229,2010-01-15,,SECTION_UNCOMPARABLE,True,163801_427229.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,中银中国精选混合型开放式证券投资基金分红预告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
18acbc0c0978cbb36bf21280488e47484af8e6b90a55fce40504b4a53df3865d,中银基金管理有限公司|中银中国精选混合(LOF)-,163801,427228,2010-01-19,,SECTION_UNCOMPARABLE,True,163801_427228.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,中银中国精选混合型开放式证券投资基金分红公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
a913832744eb76223bc52b460bc38bab7f4863da6d8319fa042f418f36d5b0bb,中银基金管理有限公司|中银中国精选混合(LOF)-,163801,427276,2010-06-03,,SECTION_UNCOMPARABLE,True,163801_427276.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,中银基金管理有限公司关于旗下中银中国精选混合型开放式证券投资基金新增红塔证券股份有限公司为代销机构的公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
88f3be24926f818ff8aacc538fa980cc8bce1b2ea09795b3b18f6de69be55ea6,中银基金管理有限公司|中银中国精选混合(LOF)-,163801,427275,2010-08-13,,SECTION_UNCOMPARABLE,True,163801_427275.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,中银基金管理有限公司关于旗下中银中国基金在华泰联合证券开展网银申购费率优惠活动的公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
9220644d9d529211ade4aafd45a8b0245ccac46521eaaa33ed37b7303e98d14b,中银基金管理有限公司|中银中国精选混合(LOF)-,163801,382874,2011-01-10,,SECTION_UNCOMPARABLE,True,163801_382874.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,中银中国精选混合型证券投资基金非货币市场基金分红公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
8c6467f63166d537bbaef17eaa9bde76e634ef2646a177d4070c325bcae418b6,中银基金管理有限公司|中银中国精选混合(LOF)-,163801,382873,2011-11-21,,SECTION_UNCOMPARABLE,True,163801_382873.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,中银中国精选混合型开放式证券投资基金分红公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
989b063e6f8b31934f5dd8b1814aadeeaa95f8c34265addb58eb37fe1055d894,中银基金管理有限公司|中银中国精选混合(LOF)-,163801,371543,2013-08-24,,SECTION_UNCOMPARABLE,True,163801_371543.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,中银中国精选混合型开放式证券投资基金基金经理变更公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
4fca90e4edc4b69d03fa8bb4e33203599a9fe2064cf3dcea01a38454dc54d2c1,中银基金管理有限公司|中银中国精选混合(LOF)-,163801,370617,2014-01-14,,SECTION_UNCOMPARABLE,True,163801_370617.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,中银中国精选混合型开放式证券投资基金分红公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
a01276b0ad4d3ff6aba97227d242a11240a7fe002c69f83004bbb6dbe7c5b083,中银基金管理有限公司|中银中国精选混合(LOF)-,163801,365060,2015-04-21,,SECTION_UNCOMPARABLE,True,163801_365060.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,中银中国精选混合型开放式证券投资基金分红公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
659d578a0e445d97c136be3028d5003335751b4aa833864fab222f39e2c26294,中银基金管理有限公司|中银中国精选混合(LOF)-,163801,365888,2015-05-07,,SECTION_UNCOMPARABLE,True,163801_365888.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,关于中银中国精选混合型开放式证券投资基金暂停申购业务的公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
274f41d11a49767389d5a891e4e2d307a0c783d0c0deb3f72685c70ffdae26a6,中银基金管理有限公司|中银中国精选混合(LOF)-,163801,365889,2015-05-13,,TRANSFORMATION,True,163801_365889.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,关于中银中国精选混合型开放式证券投资基金暂停申购及转换转入业务的公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
3700760bb8bed737b8c4d3a6552d25649cec436669f5e72cb378ad8ea778f59e,中银基金管理有限公司|中银中国精选混合(LOF)-,163801,365889,2015-05-13,,SECTION_UNCOMPARABLE,True,163801_365889.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,关于中银中国精选混合型开放式证券投资基金暂停申购及转换转入业务的公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
8df17155c7cc003c37a1a3fcf103e0e6cc0a66fff058c6fa3f5ae72da8b6287b,中银基金管理有限公司|中银中国精选混合(LOF)-,163801,365887,2015-07-07,,TRANSFORMATION,True,163801_365887.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,关于中银中国精选混合型开放式证券投资基金恢复申购及转换转入业务的公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
aae7453ca51959d00e9ba29aabc3fe6f83df9274cf3095521554e4b5b36428f1,中银基金管理有限公司|中银中国精选混合(LOF)-,163801,365887,2015-07-07,,SECTION_UNCOMPARABLE,True,163801_365887.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,关于中银中国精选混合型开放式证券投资基金恢复申购及转换转入业务的公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
f09d45a8225f62fb485f5e2b99cf8d306091f2d94c8a71a58b14a2252b96aecb,中银基金管理有限公司|中银中国精选混合(LOF)-,163801,365997,2015-10-08,,SECTION_UNCOMPARABLE,True,163801_365997.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,关于变更中银中国精选混合型开放式证券投资基金业绩比较基准并修改基金合同的公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
fee3b88fc04ec9ea001ceb4257fd38a8232e0daf0ee4de29ca4afa002fde2e5d,中银基金管理有限公司|中银中国精选混合(LOF)-,163801,359086,2016-04-21,,SECTION_UNCOMPARABLE,True,163801_359086.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,中银中国精选混合型开放式证券投资基金分红公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
6657d127ef0d61d3e88cd93b3c8eef28b5f9aac99629d6301f8df0ba77670fd4,中银基金管理有限公司|中银中国精选混合(LOF)-,163801,180416,2018-04-16,,SECTION_UNCOMPARABLE,True,163801_180416.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,关于中银中国精选混合型开放式证券投资基金暂停大额申购、定期定额投资及转换转入业务的公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
e640d075f4bbb9fb35af9292a5ad23be393531e29a692a14320099ac3125160b,中银基金管理有限公司|中银中国精选混合(LOF)-,163801,180416,2018-04-16,,TRANSFORMATION,True,163801_180416.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,关于中银中国精选混合型开放式证券投资基金暂停大额申购、定期定额投资及转换转入业务的公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
32b7613db3f40e2499c4d7ebe984b3294553b21e7a71aa0f72b1751ecca6d1a1,中银基金管理有限公司|中银中国精选混合(LOF)-,163801,180577,2018-04-19,,SECTION_UNCOMPARABLE,True,163801_180577.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,中银中国精选混合型开放式证券投资基金分红公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
19f2f50946b9ea883ddc07828cfaa7a298f3f2d349057a7cb11e16ca02446c53,中银基金管理有限公司|中银中国精选混合(LOF)-,163801,180443,2018-11-12,,SECTION_UNCOMPARABLE,True,163801_180443.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,关于中银中国精选混合型开放式证券投资基金暂停大额申购、定期定额投资及转换转入业务的公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
